hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date
City Hotel,1,5,2017,July,28,11,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,1,1,1,A,A,0,No Deposit,40.0,0,Transient,65.0,0,1,Canceled,2017-07-10
City Hotel,0,11,2016,May,20,9,5,10,1,0.0,0,BB,FRA,Aviation,Corporate,0,0,0,A,A,0,No Deposit,153.0,0,Transient,95.0,0,0,Check-Out,2016-05-24
City Hotel,0,6,2016,May,22,23,1,1,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,40.0,0,Transient,65.0,0,0,Check-Out,2016-05-25
City Hotel,0,1,2016,May,22,24,0,1,1,0.0,0,BB,ITA,Corporate,Corporate,0,0,0,A,A,0,No Deposit,179.0,0,Transient,89.0,0,0,Check-Out,2016-05-25
City Hotel,0,11,2017,May,19,9,0,2,1,0.0,0,BB,ITA,Offline TA/TO,TA/TO,1,0,1,D,D,0,No Deposit,148.0,0,Group,110.0,0,1,Check-Out,2017-05-11
City Hotel,0,14,2017,May,22,30,0,3,1,0.0,0,BB,ITA,Offline TA/TO,TA/TO,1,0,2,A,A,0,No Deposit,186.0,0,Transient-Party,95.0,0,1,Check-Out,2017-06-02
City Hotel,0,0,2016,May,22,24,0,1,2,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,255.0,0,Transient,125.1,0,0,Check-Out,2016-05-25
City Hotel,0,5,2016,May,22,24,0,2,1,0.0,0,BB,ESP,Corporate,Corporate,0,0,0,A,A,1,No Deposit,78.0,0,Transient-Party,100.0,0,0,Check-Out,2016-05-26
City Hotel,0,5,2016,May,22,24,0,2,2,0.0,0,BB,ARG,Corporate,Corporate,0,0,0,A,A,0,No Deposit,78.0,0,Transient-Party,110.0,0,1,Check-Out,2016-05-26
City Hotel,0,5,2016,May,22,24,0,2,2,0.0,0,BB,ARG,Corporate,Corporate,0,0,0,A,A,0,No Deposit,78.0,0,Transient-Party,110.0,0,1,Check-Out,2016-05-26
City Hotel,0,5,2016,May,22,24,0,2,2,0.0,0,BB,ARG,Corporate,Corporate,0,0,0,A,A,0,No Deposit,78.0,0,Transient-Party,110.0,0,1,Check-Out,2016-05-26
City Hotel,0,5,2016,May,22,24,0,2,2,0.0,0,BB,ITA,Corporate,Corporate,0,0,0,A,A,0,No Deposit,78.0,0,Transient-Party,110.0,0,1,Check-Out,2016-05-26
City Hotel,0,5,2016,May,22,24,0,2,2,0.0,0,BB,ARG,Corporate,Corporate,0,0,0,A,A,0,No Deposit,78.0,0,Transient-Party,110.0,0,1,Check-Out,2016-05-26
City Hotel,0,5,2016,May,22,24,0,2,2,0.0,0,BB,ARG,Corporate,Corporate,0,0,0,A,A,0,No Deposit,78.0,0,Transient-Party,110.0,0,1,Check-Out,2016-05-26
City Hotel,0,5,2016,May,22,24,0,2,1,0.0,0,BB,ESP,Corporate,Corporate,0,0,0,A,A,1,No Deposit,78.0,0,Transient-Party,100.0,0,0,Check-Out,2016-05-26
City Hotel,0,5,2016,May,22,24,0,2,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,1,No Deposit,78.0,0,Transient-Party,65.0,0,0,Check-Out,2016-05-26
City Hotel,0,5,2016,May,22,24,0,2,2,0.0,0,BB,ARG,Corporate,Corporate,0,0,0,A,A,0,No Deposit,78.0,0,Transient-Party,110.0,0,1,Check-Out,2016-05-26
City Hotel,0,4,2016,May,22,23,1,2,1,0.0,0,BB,IRL,Aviation,Corporate,0,0,0,A,A,0,No Deposit,153.0,0,Transient,95.0,0,0,Check-Out,2016-05-26
City Hotel,0,2,2016,November,48,24,0,1,2,0.0,0,BB,PRT,Corporate,Corporate,1,0,1,A,A,1,No Deposit,40.0,0,Transient,77.0,1,0,Check-Out,2016-11-25
City Hotel,0,10,2016,May,21,15,4,9,2,0.0,0,BB,BRA,Corporate,Corporate,0,0,0,A,D,4,No Deposit,158.0,0,Transient,129.0,0,0,Check-Out,2016-05-28
City Hotel,0,5,2016,May,23,29,1,1,2,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,258.0,0,Transient,99.0,0,0,Check-Out,2016-05-30
City Hotel,0,4,2016,May,23,31,0,1,1,0.0,0,BB,FRA,Corporate,Corporate,0,0,0,A,A,0,No Deposit,260.0,0,Transient-Party,121.0,0,0,Check-Out,2016-06-01
City Hotel,0,7,2016,May,23,31,0,1,1,0.0,0,BB,PRT,Complementary,Direct,0,0,0,A,A,0,No Deposit,45.0,0,Transient,65.0,0,0,Check-Out,2016-06-01
City Hotel,0,6,2016,May,23,31,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,1,No Deposit,40.0,0,Transient,65.0,0,0,Check-Out,2016-06-01
City Hotel,0,1,2016,November,45,1,0,1,2,0.0,0,BB,PRT,Corporate,Corporate,1,0,1,A,A,0,No Deposit,40.0,0,Transient,75.0,0,0,Check-Out,2016-11-02
City Hotel,1,4,2016,November,48,22,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,1,0,2,A,A,1,No Deposit,40.0,0,Transient,65.0,0,0,No-Show,2016-11-22
City Hotel,1,2,2016,December,52,22,0,1,2,0.0,0,BB,PRT,Corporate,Corporate,1,1,2,A,A,0,No Deposit,40.0,0,Transient,75.0,0,0,Canceled,2016-12-22
City Hotel,0,0,2017,January,5,31,0,2,1,0.0,0,BB,PRT,Corporate,Corporate,1,2,2,A,A,0,No Deposit,40.0,0,Transient,65.0,0,0,Check-Out,2017-02-02
City Hotel,0,4,2017,February,5,4,0,1,2,0.0,0,BB,PRT,Corporate,Corporate,1,2,3,A,A,0,No Deposit,40.0,0,Transient,75.0,0,1,Check-Out,2017-02-05
City Hotel,0,4,2017,February,5,4,0,1,2,0.0,0,BB,PRT,Corporate,Corporate,1,2,3,A,A,0,No Deposit,40.0,0,Transient,75.0,0,0,Check-Out,2017-02-05
City Hotel,0,1,2017,July,27,5,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,1,2,5,A,A,0,No Deposit,40.0,0,Transient,65.0,0,1,Check-Out,2017-07-06
City Hotel,0,0,2016,May,23,31,0,1,1,0.0,0,BB,PRT,Complementary,Direct,0,0,0,A,A,0,No Deposit,45.0,0,Transient,65.0,0,0,Check-Out,2016-06-01
City Hotel,0,2,2016,September,39,21,0,1,1,0.0,0,BB,PRT,Complementary,Corporate,1,0,1,G,G,0,No Deposit,45.0,0,Transient,65.0,0,0,Check-Out,2016-09-22
City Hotel,0,11,2017,March,11,14,0,2,1,0.0,0,BB,PRT,Complementary,Corporate,1,0,2,A,A,0,No Deposit,45.0,0,Transient,65.0,0,0,Check-Out,2017-03-16
City Hotel,0,17,2017,May,22,28,2,1,1,0.0,0,BB,PRT,Complementary,Corporate,1,0,3,A,A,1,No Deposit,45.0,0,Transient,65.0,0,1,Check-Out,2017-05-30
City Hotel,0,7,2016,May,23,31,0,1,1,0.0,0,BB,PRT,Complementary,Corporate,0,0,0,A,A,0,No Deposit,45.0,0,Transient,65.0,0,0,Check-Out,2016-06-01
City Hotel,0,6,2016,May,23,31,0,2,1,0.0,0,BB,ESP,Corporate,Corporate,0,0,0,A,A,0,No Deposit,91.0,0,Transient,95.0,0,0,Check-Out,2016-06-02
City Hotel,0,6,2016,May,23,31,0,2,1,0.0,0,BB,ESP,Corporate,Corporate,0,0,0,A,A,0,No Deposit,91.0,0,Transient,95.0,0,0,Check-Out,2016-06-02
City Hotel,0,11,2017,May,21,23,0,2,1,0.0,0,BB,ESP,Corporate,Corporate,1,0,1,A,A,1,No Deposit,91.0,0,Transient,126.0,0,0,Check-Out,2017-05-25
City Hotel,0,4,2016,May,23,31,0,2,1,0.0,0,BB,FRA,Corporate,Corporate,0,0,0,A,A,0,No Deposit,260.0,0,Transient-Party,121.0,0,0,Check-Out,2016-06-02
City Hotel,0,4,2016,May,23,31,0,2,1,0.0,0,BB,BEL,Corporate,Corporate,0,0,0,A,A,0,No Deposit,260.0,0,Transient-Party,121.0,0,0,Check-Out,2016-06-02
City Hotel,0,2,2016,June,23,2,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,E,F,0,No Deposit,51.0,0,Transient,109.0,0,0,Check-Out,2016-06-03
City Hotel,0,1,2016,June,23,2,0,1,2,0.0,0,BB,NOR,Online TA,Corporate,0,0,0,A,F,0,No Deposit,263.0,0,Transient,120.0,0,0,Check-Out,2016-06-03
City Hotel,0,2,2016,June,23,2,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,E,G,0,No Deposit,51.0,0,Transient,109.0,0,0,Check-Out,2016-06-03
City Hotel,0,0,2017,January,2,13,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,1,0,1,E,E,0,No Deposit,411.0,0,Transient,75.0,1,2,Check-Out,2017-01-14
City Hotel,0,4,2017,April,16,21,0,2,2,2.0,0,BB,PRT,Complementary,Corporate,1,0,2,F,F,1,No Deposit,411.0,0,Transient,65.0,0,2,Check-Out,2017-04-23
City Hotel,0,1,2016,June,23,2,0,2,2,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,1,No Deposit,174.0,0,Transient-Party,110.0,0,1,Check-Out,2016-06-04
City Hotel,0,0,2016,June,23,3,0,1,2,0.0,0,BB,PRT,Online TA,Corporate,0,0,0,A,A,0,No Deposit,263.0,0,Transient,120.0,0,0,Check-Out,2016-06-04
City Hotel,0,1,2016,June,23,2,0,2,2,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,1,No Deposit,174.0,0,Transient-Party,119.0,0,1,Check-Out,2016-06-04
City Hotel,0,1,2016,June,23,2,0,2,2,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,1,No Deposit,174.0,0,Transient-Party,110.0,0,1,Check-Out,2016-06-04
City Hotel,0,1,2016,June,23,2,0,2,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,1,No Deposit,174.0,0,Transient-Party,100.0,0,0,Check-Out,2016-06-04
City Hotel,0,2,2016,June,23,2,0,2,2,0.0,0,BB,PRT,Online TA,Corporate,0,0,0,A,A,1,No Deposit,263.0,0,Transient,120.0,0,0,Check-Out,2016-06-04
City Hotel,0,2,2016,June,23,2,0,2,2,0.0,0,BB,PRT,Online TA,Corporate,0,0,0,A,E,0,No Deposit,263.0,0,Transient,120.0,0,0,Check-Out,2016-06-04
City Hotel,0,2,2016,June,23,2,0,3,2,0.0,0,BB,PRT,Online TA,Corporate,0,0,0,A,A,0,No Deposit,263.0,0,Transient,12.0,0,0,Check-Out,2016-06-05
City Hotel,0,1,2016,June,23,2,0,3,2,0.0,0,BB,DEU,Online TA,Corporate,0,0,0,A,D,0,No Deposit,263.0,0,Transient,120.0,0,1,Check-Out,2016-06-05
City Hotel,0,1,2016,June,23,2,0,3,2,0.0,0,BB,AGO,Online TA,Corporate,0,0,0,A,D,0,No Deposit,263.0,0,Transient,120.0,0,1,Check-Out,2016-06-05
City Hotel,0,10,2016,May,23,29,3,5,1,0.0,0,BB,CHE,Corporate,Corporate,0,0,0,A,A,0,No Deposit,254.0,0,Transient-Party,110.0,0,0,Check-Out,2016-06-06
City Hotel,0,10,2016,May,23,29,3,5,1,0.0,0,BB,CHE,Corporate,Corporate,0,0,0,A,A,0,No Deposit,254.0,0,Transient-Party,110.0,0,0,Check-Out,2016-06-06
City Hotel,0,10,2016,May,23,29,3,5,1,0.0,0,BB,DEU,Corporate,Corporate,0,0,0,A,A,0,No Deposit,254.0,0,Transient-Party,110.0,0,0,Check-Out,2016-06-06
City Hotel,0,10,2016,May,23,29,3,5,1,0.0,0,BB,CHE,Corporate,Corporate,0,0,0,A,A,0,No Deposit,254.0,0,Transient-Party,110.0,0,0,Check-Out,2016-06-06
City Hotel,0,10,2016,May,23,29,3,5,1,0.0,0,BB,CHE,Corporate,Corporate,0,0,0,A,A,0,No Deposit,254.0,0,Transient-Party,110.0,0,0,Check-Out,2016-06-06
City Hotel,0,1,2016,June,24,7,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,174.0,0,Transient,95.0,0,0,Check-Out,2016-06-08
City Hotel,0,0,2016,June,24,8,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,1,0,0,A,A,0,No Deposit,174.0,0,Transient,95.0,0,0,Check-Out,2016-06-09
City Hotel,0,1,2016,June,24,7,0,1,1,0.0,1,BB,PRT,Complementary,Direct,0,0,0,A,A,0,No Deposit,45.0,0,Transient,65.0,0,1,Check-Out,2016-06-08
City Hotel,0,6,2017,June,23,5,1,1,1,0.0,0,BB,PRT,Complementary,Direct,1,0,1,A,A,0,No Deposit,45.0,0,Transient,65.0,0,0,Check-Out,2017-06-06
City Hotel,0,13,2016,June,24,7,0,2,1,0.0,0,BB,ESP,Corporate,Corporate,0,0,0,D,E,0,No Deposit,174.0,0,Transient,110.0,0,0,Check-Out,2016-06-09
City Hotel,0,32,2016,October,42,10,1,2,1,0.0,0,BB,ESP,Corporate,Corporate,1,0,1,A,A,0,No Deposit,174.0,0,Transient,95.0,0,0,Check-Out,2016-10-13
City Hotel,0,8,2017,March,12,22,0,1,1,0.0,0,BB,ESP,Corporate,Corporate,1,0,2,D,D,0,No Deposit,174.0,0,Transient,95.0,0,0,Check-Out,2017-03-23
City Hotel,0,40,2017,May,20,15,1,1,1,0.0,0,BB,ESP,Corporate,Corporate,1,0,3,A,A,0,No Deposit,174.0,0,Transient,95.0,0,1,Check-Out,2017-05-17
City Hotel,0,5,2016,June,25,14,0,1,2,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,1,No Deposit,221.0,0,Transient,100.0,0,0,Check-Out,2016-06-15
City Hotel,0,42,2016,June,25,13,1,1,1,0.0,0,BB,NLD,Corporate,Corporate,0,0,0,A,A,1,No Deposit,179.0,0,Transient,89.0,0,0,Check-Out,2016-06-15
City Hotel,0,0,2016,June,25,15,0,1,1,0.0,0,BB,PRT,Corporate,Direct,0,0,0,A,A,0,No Deposit,186.0,0,Transient,95.0,0,0,Check-Out,2016-06-16
City Hotel,0,0,2016,June,25,15,0,1,1,0.0,0,BB,PRT,Complementary,Direct,0,0,0,A,A,0,No Deposit,46.0,0,Transient,65.0,0,0,Check-Out,2016-06-16
City Hotel,0,11,2016,June,25,14,0,3,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,D,D,0,No Deposit,51.0,0,Transient-Party,90.0,0,0,Check-Out,2016-06-17
City Hotel,0,11,2016,June,25,14,0,3,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,D,D,0,No Deposit,51.0,0,Transient-Party,90.0,0,0,Check-Out,2016-06-17
City Hotel,0,11,2016,June,25,14,0,3,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,D,D,0,No Deposit,51.0,0,Transient-Party,90.0,0,0,Check-Out,2016-06-17
City Hotel,0,11,2016,June,25,14,0,3,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,D,D,0,No Deposit,51.0,0,Transient-Party,90.0,0,0,Check-Out,2016-06-17
City Hotel,0,11,2016,June,25,14,0,3,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,D,D,0,No Deposit,51.0,0,Transient-Party,90.0,0,0,Check-Out,2016-06-17
City Hotel,0,11,2016,June,25,14,0,3,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,D,D,0,No Deposit,51.0,0,Transient-Party,90.0,0,0,Check-Out,2016-06-17
City Hotel,0,11,2016,June,25,14,0,3,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,D,D,0,No Deposit,51.0,0,Transient-Party,90.0,0,0,Check-Out,2016-06-17
City Hotel,0,11,2016,June,25,14,0,3,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,D,D,0,No Deposit,51.0,0,Transient-Party,90.0,0,0,Check-Out,2016-06-17
City Hotel,0,11,2016,June,25,14,0,3,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,D,D,0,No Deposit,51.0,0,Transient-Party,90.0,0,0,Check-Out,2016-06-17
City Hotel,0,16,2016,June,25,16,0,1,1,0.0,0,BB,FRA,Corporate,Corporate,0,0,0,A,E,0,No Deposit,227.0,0,Transient,95.0,0,0,Check-Out,2016-06-17
City Hotel,0,11,2016,June,25,14,0,3,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,D,D,0,No Deposit,51.0,0,Transient-Party,90.0,0,0,Check-Out,2016-06-17
City Hotel,0,0,2016,June,26,20,1,1,1,0.0,0,BB,ESP,Corporate,Corporate,0,0,0,A,A,0,No Deposit,62.0,0,Transient,95.0,0,0,Check-Out,2016-06-21
City Hotel,0,0,2016,October,42,10,1,1,1,0.0,0,BB,ESP,Corporate,Corporate,1,0,1,A,B,0,No Deposit,62.0,0,Transient,95.0,0,0,Check-Out,2016-10-11
City Hotel,0,0,2016,November,49,28,1,1,1,0.0,0,BB,ESP,Corporate,Corporate,1,0,2,A,D,0,No Deposit,62.0,0,Transient,79.0,0,0,Check-Out,2016-11-30
City Hotel,0,0,2017,January,2,9,1,1,1,0.0,0,BB,ESP,Corporate,Corporate,1,0,3,A,A,0,No Deposit,62.0,0,Transient,80.0,0,0,Check-Out,2017-01-11
City Hotel,0,2,2017,February,6,6,1,1,1,0.0,0,BB,ESP,Corporate,Corporate,1,0,4,A,A,0,No Deposit,62.0,0,Transient,80.0,0,1,Check-Out,2017-02-07
City Hotel,0,5,2016,June,26,20,1,1,1,0.0,0,BB,FRA,Corporate,Corporate,0,0,0,A,A,0,No Deposit,227.0,0,Transient,95.0,0,0,Check-Out,2016-06-21
City Hotel,0,14,2017,June,23,7,0,1,1,0.0,0,BB,FRA,Corporate,Corporate,1,0,1,D,D,0,No Deposit,227.0,0,Transient,130.5,0,0,Check-Out,2017-06-08
City Hotel,0,0,2016,June,26,22,0,1,1,0.0,0,BB,GBR,Aviation,Corporate,0,0,0,A,A,0,No Deposit,153.0,0,Transient,95.0,0,0,Check-Out,2016-06-23
City Hotel,1,0,2017,June,24,12,1,1,1,0.0,0,BB,GBR,Aviation,Corporate,1,0,1,A,A,0,No Deposit,153.0,0,Transient,95.0,0,0,Canceled,2017-06-12
City Hotel,0,0,2016,June,26,21,0,2,1,0.0,0,BB,GRC,Aviation,Corporate,0,0,0,A,A,0,No Deposit,153.0,0,Transient,95.0,0,0,Check-Out,2016-06-23
City Hotel,0,9,2017,April,16,16,2,3,1,0.0,0,BB,GRC,Aviation,Corporate,1,0,1,A,A,0,No Deposit,153.0,0,Transient,95.0,0,0,Check-Out,2017-04-21
City Hotel,0,0,2016,June,26,23,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,148.0,0,Transient,95.0,0,0,Check-Out,2016-06-24
City Hotel,0,1,2016,June,26,22,0,3,1,0.0,0,BB,BEL,Aviation,Corporate,0,0,0,A,A,1,No Deposit,153.0,0,Transient,95.0,0,0,Check-Out,2016-06-25
City Hotel,0,3,2016,June,27,27,1,1,1,0.0,0,BB,PRT,Complementary,Direct,0,0,0,A,A,0,No Deposit,45.0,0,Transient,65.0,0,0,Check-Out,2016-06-28
City Hotel,0,0,2016,June,27,28,0,1,2,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,272.0,0,Transient,116.45,0,0,Check-Out,2016-06-29
City Hotel,0,20,2016,June,27,29,0,1,2,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,40.0,0,Transient,75.0,0,0,Check-Out,2016-06-30
City Hotel,0,2,2016,June,27,29,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,238.0,0,Transient,65.0,0,0,Check-Out,2016-06-30
City Hotel,0,0,2016,October,41,3,1,1,1,0.0,0,BB,PRT,Corporate,Corporate,1,0,1,A,E,0,No Deposit,238.0,0,Transient,65.0,0,0,Check-Out,2016-10-04
City Hotel,0,1,2016,December,51,13,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,1,0,2,A,A,0,No Deposit,180.0,0,Transient,79.0,0,1,Check-Out,2016-12-14
City Hotel,0,1,2016,December,53,29,0,1,2,0.0,0,BB,PRT,Corporate,Corporate,1,0,3,A,A,1,No Deposit,180.0,0,Transient,65.0,0,1,Check-Out,2016-12-30
City Hotel,0,36,2016,June,27,29,0,3,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,D,D,0,No Deposit,257.0,0,Transient,120.7,0,0,Check-Out,2016-07-02
City Hotel,0,21,2016,July,28,5,0,1,1,0.0,0,BB,FRA,Corporate,Corporate,0,0,0,A,A,0,No Deposit,91.0,0,Transient,84.0,0,0,Check-Out,2016-07-06
City Hotel,0,0,2016,July,28,4,1,1,1,0.0,0,BB,PRT,Complementary,Direct,0,0,0,A,A,0,No Deposit,45.0,0,Transient,65.0,0,0,Check-Out,2016-07-06
City Hotel,0,14,2016,July,28,6,0,1,1,0.0,0,BB,ESP,Corporate,Corporate,0,0,0,E,E,0,No Deposit,18.0,0,Transient,143.0,0,0,Check-Out,2016-07-07
City Hotel,0,12,2016,July,28,6,0,1,1,0.0,0,BB,ESP,Corporate,Corporate,0,0,0,E,F,0,No Deposit,174.0,0,Transient,125.0,0,0,Check-Out,2016-07-07
City Hotel,0,93,2016,July,27,2,2,4,2,0.0,0,BB,ESP,Corporate,Corporate,0,0,0,A,A,2,No Deposit,106.0,0,Transient,84.0,0,0,Check-Out,2016-07-08
City Hotel,0,29,2016,July,28,6,0,2,1,0.0,0,BB,FRA,Corporate,Corporate,0,0,0,D,A,0,No Deposit,91.0,0,Transient,105.0,0,0,Check-Out,2016-07-08
City Hotel,0,55,2016,July,28,7,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,219.0,0,Transient-Party,79.0,0,0,Check-Out,2016-07-08
City Hotel,0,55,2016,July,28,7,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,219.0,0,Transient-Party,79.0,0,0,Check-Out,2016-07-08
City Hotel,0,55,2016,July,28,7,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,219.0,0,Transient-Party,79.0,0,0,Check-Out,2016-07-08
City Hotel,0,55,2016,July,28,7,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,219.0,0,Transient-Party,79.0,0,0,Check-Out,2016-07-08
City Hotel,0,55,2016,July,28,7,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,219.0,0,Transient-Party,79.0,0,0,Check-Out,2016-07-08
City Hotel,0,1,2016,July,28,7,0,1,2,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,D,D,0,No Deposit,174.0,0,Transient,94.0,0,0,Check-Out,2016-07-08
City Hotel,0,7,2016,December,51,13,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,1,0,1,A,A,1,No Deposit,174.0,0,Transient,88.0,0,0,Check-Out,2016-12-14
City Hotel,0,55,2016,July,28,7,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,219.0,0,Transient-Party,79.0,0,0,Check-Out,2016-07-08
City Hotel,0,55,2016,July,28,7,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,219.0,0,Transient-Party,79.0,0,0,Check-Out,2016-07-08
City Hotel,0,55,2016,July,28,7,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,219.0,0,Transient-Party,79.0,0,0,Check-Out,2016-07-08
City Hotel,0,55,2016,July,28,7,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,219.0,0,Transient-Party,79.0,0,0,Check-Out,2016-07-08
City Hotel,0,55,2016,July,28,7,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,219.0,0,Transient,79.0,0,0,Check-Out,2016-07-08
City Hotel,0,0,2016,July,28,8,0,1,1,0.0,0,BB,PRT,Aviation,Corporate,1,0,0,A,K,0,No Deposit,153.0,0,Transient,65.0,0,0,Check-Out,2016-07-08
City Hotel,0,44,2016,July,28,8,0,1,2,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,2,No Deposit,40.0,0,Transient,75.0,0,0,Check-Out,2016-07-09
City Hotel,0,1,2017,June,25,20,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,1,0,1,A,D,0,No Deposit,40.0,0,Transient,65.0,0,1,Check-Out,2017-06-21
City Hotel,0,6,2017,July,28,12,0,1,2,0.0,0,BB,PRT,Corporate,Corporate,1,0,2,A,A,0,No Deposit,40.0,0,Transient,75.0,0,0,Check-Out,2017-07-13
City Hotel,0,14,2017,August,35,31,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,1,0,3,A,A,1,No Deposit,40.0,0,Transient,67.0,1,2,Check-Out,2017-09-01
City Hotel,0,0,2016,July,29,12,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,40.0,0,Transient,65.0,0,1,Check-Out,2016-07-13
City Hotel,0,5,2017,August,33,16,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,1,0,1,A,A,0,No Deposit,40.0,0,Transient,67.0,1,2,Check-Out,2017-08-17
City Hotel,0,6,2016,July,29,12,0,1,1,0.0,0,BB,FRA,Corporate,Corporate,0,0,0,A,A,0,No Deposit,227.0,0,Transient,79.0,0,0,Check-Out,2016-07-13
City Hotel,0,6,2016,July,29,12,0,1,1,0.0,0,BB,FRA,Corporate,Corporate,0,0,0,A,A,0,No Deposit,227.0,0,Transient,79.0,0,0,Check-Out,2016-07-13
City Hotel,0,3,2016,December,51,15,0,2,1,0.0,0,BB,FRA,Corporate,Corporate,1,0,1,A,A,1,No Deposit,227.0,0,Transient,79.0,0,1,Check-Out,2016-12-17
City Hotel,0,13,2017,March,13,30,0,2,1,0.0,0,BB,FRA,Corporate,Corporate,1,0,2,D,D,0,No Deposit,227.0,0,Transient,110.0,0,1,Check-Out,2017-04-01
City Hotel,0,13,2016,July,29,11,1,1,1,0.0,0,BB,ESP,Corporate,Corporate,0,0,0,A,A,0,No Deposit,62.0,0,Transient,79.0,0,0,Check-Out,2016-07-13
City Hotel,1,0,2016,October,43,17,1,1,1,0.0,0,BB,ESP,Corporate,Corporate,1,0,1,A,A,0,No Deposit,62.0,0,Transient,95.0,0,0,Canceled,2016-10-17
City Hotel,0,13,2016,July,29,11,1,1,1,0.0,0,BB,ESP,Corporate,Corporate,0,0,0,A,A,0,No Deposit,62.0,0,Transient,79.0,0,0,Check-Out,2016-07-13
City Hotel,0,13,2016,July,29,11,1,1,1,0.0,0,BB,ESP,Corporate,Corporate,0,0,0,A,A,0,No Deposit,62.0,0,Transient,79.0,0,0,Check-Out,2016-07-13
City Hotel,0,0,2016,October,41,5,0,1,1,0.0,0,BB,ESP,Corporate,Corporate,1,0,1,A,A,0,No Deposit,62.0,0,Transient-Party,95.0,0,0,Check-Out,2016-10-06
City Hotel,0,3,2016,July,29,11,1,2,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,275.0,0,Transient,118.15,0,0,Check-Out,2016-07-14
